"number_past_order","time_web","voucher","past_spend","ad_channel","revenue"
0,124,"1",0,"2",68
0,154,"0",0,"1",59
0,137,"0",0,"1",45
2,92,"0",42,"1",40
1,126,"0",4,"3",51
2,139,"0",6,"4",66
0,106,"0",0,"1",60
0,154,"0",0,"4",78
0,101,"0",0,"3",42
1,140,"0",5,"3",68
1,123,"0",27,"3",50
1,124,"0",20,"3",47
0,101,"0",0,"3",52
1,146,"0",17,"1",55
2,136,"0",30,"1",72
1,94,"0",21,"1",59
0,120,"0",0,"4",58
1,139,"0",18,"1",74
0,128,"1",0,"3",56
1,86,"0",14,"1",47
1,82,"0",4,"2",32
1,128,"0",30,"1",41
1,134,"0",9,"1",68
2,125,"1",8,"1",57
1,131,"0",13,"1",69
1,103,"0",7,"1",49
1,133,"1",35,"4",52
1,142,"0",19,"3",53
1,123,"1",8,"1",50
1,85,"0",27,"4",22
1,89,"0",21,"1",55
1,100,"0",6,"2",39
1,166,"0",35,"1",54
0,150,"0",0,"1",75
0.772055847834884,146,"1",8,"2",62
1,108,"0",2,"1",41
0,76,"0",10.1047995139733,"3",44
1,96,"0",14,"1",51
2,131,"0",14,"1",63
1,117,"0",14,"1",41
1,134,"0",12,"4",65
0,115,"0",0,"3",54
0,117,"0",0,"3",65
1,118,"1",38,"4",31
1,92,"0",3,"1",45
0,129,"0",0,"2",56
1,129,"1",5,"2",54
0,121,"1",0,"3",66
1,131,"1",8,"1",54
1,108,"0",3,"2",54
1,111,"0",17,"2",61
1,93,"1",2,"4",44
1,138,"0",11,"2",62
1,141,"0",21,"2",68
0,143,"0",0,"2",59
1,101,"0",1,"2",46
0,128,"1",0,"4",45
0,148,"0",0,"2",83
0,129,"0",0,"1",56
1,159,"0",5,"3",75
0,92,"0",0,"4",16
1,144,"1",22,"1",46
1,136,"0",15,"1",60
1,131,"1",1,"2",59
0,78,"0",0,"2",34
1,104,"0",9,"4",46
1,75,"0",19,"2",37
1,103,"1",14,"2",55
0,101,"1",0,"3",62
2,166,"0",34,"3",78
0,139,"0",0,"1",66
2,143,"0",34,"2",73
1,120,"0",17,"1",49
1,133,"0",1,"1",53
1,103,"0",7,"2",41
0,136,"1",0,"4",55
2,116,"0",52,"3",37
1,147,"0",9,"1",65
1,91,"0",18,"4",46
0,116,"0",0,"4",51
1,112,"0",16,"1",47
0,125,"1",0,"2",67
1,76,"0",17,"3",55
0,105,"1",0,"1",55
1,141,"0",17,"4",66
0,111,"0",0,"3",49
1,158,"0",2,"2",71
1,155,"0",27,"2",54
2,143,"0",18,"1",60
1,90,"0",7,"2",40
0,141,"1",0,"3",71
0,106,"0",0,"1",55
1,108,"0",15,"1",63
1,151,"0",18,"3",53
1,142,"0",2,"2",69
3,138,"0",57,"1",75
0,133,"0",0,"4",56
0,161,"0",0,"2",70
1,125,"0",7,"2",49
1,101,"0",1,"1",47
0,136,"0",0,"3",64
2,102,"1",22,"3",46
0,103,"0",0,"1",32
1,146,"0",3,"1",68
1,139,"0",2,"3",64
1,139,"0",2,"3",60
1,37,"0",7,"1",33
1,133,"0",24,"3",46
1,132,"0",12,"1",44
0,129,"0",0,"3",39
1,157,"0",8,"3",64
0,142,"0",0,"2",51
2,156,"0",52,"4",82
0,118,"0",0,"1",69
1,138,"0",30,"4",42
2,97,"0",14,"2",50
1,123,"0",2,"4",54
1,119,"0",2,"2",51
1,143,"0",45,"2",85
3,106,"0",81,"3",35
1,32,"1",12,"3",29
0,104,"0",0,"1",47
1,114,"0",10.1047995139733,"1",51
0,145,"0",0,"2",58
1,93,"0",15,"3",57
0,143,"0",0,"3",68
0,125,"0",0,"1",49
1,137,"0",3,"1",52
1,127,"0",2,"1",58
0,112,"0",0,"2",51
0,150,"1",0,"2",73
1,140,"0",17,"2",56
0,145,"1",0,"3",57
0,101,"0",0,"1",36
0,137,"0",0,"1",62
1,108,"0",10,"1",40
0,142,"0",0,"2",79
1,129,"0",8,"1",53
1,145,"0",8,"1",63
0,143,"0",0,"1",87
1,121,"1",6,"1",56
1,146,"0",9,"1",61
1,100,"0",3,"2",51
0,112,"0",0,"1",45
1,94,"0",10,"3",51
0,108,"0",0,"1",53
1,72,"0",3,"2",34
0,85,"0",0,"1",28
0,99,"0",0,"2",57
0,81,"0",0,"3",41
1,85,"0",27,"1",17
1,137,"0",14,"4",68
1,120,"0",19,"1",42
0,125,"0",0,"1",51
2,130,"0",26,"2",49
1,117,"0",5,"2",42
1,142,"0",15,"4",74
2,134,"0",22,"3",52
0,101,"0",0,"2",58
1,68,"1",6,"1",41
0,146,"0",0,"1",56
1,108,"0",19,"2",40
1,103,"0",30,"4",32
2,130,"0",46,"4",71
2,80,"0",12,"1",45
1,135,"0",2,"4",57
1,98,"0",7,"1",42
0,122,"0",0,"4",48
1,112,"0",5,"4",53
0,138,"0",0,"1",47
0,141,"0",0,"1",68
1,95,"0",17,"1",54
1,132,"0",12,"1",65
0,137,"1",0,"3",67
0,93,"0",0,"2",17
1,111,"0",9,"3",47
1,97,"0",2,"1",49
1,102,"0",5,"2",46
2,120,"0",42,"4",67
1,153,"0",7,"4",70
2,110,"0",78,"1",72
1,110,"0",6,"2",47
1,100,"1",10,"1",45
2,82,"0",20,"3",41
0,103,"0",0,"2",57
2,157,"0",48,"1",56
0,127,"0",0,"1",54
1,121,"0",1,"1",55
1,137,"0",6,"4",64
1,86,"0",10,"1",44
1,112,"0",6,"1",45
0,157,"0",0,"4",77
1,122,"0",8,"4",61
1,74,"0",11,"1",54
2,152,"0",16,"1",76
1,149,"0",14,"2",60
0,99,"0",0,"1",42
0,152,"0",0,"2",72
0,117,"0",0,"4",58
0,147,"0",0,"1",69
1,139,"0",3,"1",72
0,147,"0",0,"1",56
0,115,"0",0,"1",55
2,106,"0",26,"4",41
1,113,"0",1,"1",38
1,137,"0",1,"1",49
2,79,"0",20,"1",43
1,132,"1",3,"1",54
0,146,"0",0,"2",66
1,130,"0",5,"3",61
0,101,"0",0,"1",47
1,125,"0",11,"4",63
0,109,"0",0,"3",52
1,143,"0",14,"3",62
1,141,"1",1,"1",60
1,132,"0",24,"4",63
0.772055847834884,128,"0",9,"3",59
0,133,"0",0,"4",54
1,146,"0",16,"1",75
1,102,"0",10.1047995139733,"1",53
0,170,"0",0,"4",80
0,143,"0",0,"1",68
0,132,"1",0,"4",68
0,114,"0",0,"1",58
0,103,"0",0,"3",25
1,112,"0",8,"2",44
1,129,"0",9,"1",66
0,150,"1",0,"3",71
1,138,"0",10,"4",59
0,145,"1",0,"4",55
0,145,"0",0,"3",59
0,115,"0",0,"4",42
1,90,"0",22,"1",56
1,126,"0",10,"1",51
2,134,"0",46,"2",59
0,165,"0",0,"2",52
0,129,"0",0,"2",69
1,107,"0",8,"3",50
1,139,"1",15,"1",51
0,138,"0",0,"3",61
2,118,"0",12,"1",47
1,115,"0",15,"1",44
0,104,"0",0,"2",53
2,156,"0",40,"4",62
0,163,"0",0,"4",77
0,127,"0",0,"1",50
0,156,"0",0,"3",74
2,161,"0",6,"3",61
1,136,"0",10,"1",52
1,102,"0",2,"1",47
2,88,"0",4,"2",46
0,83,"1",0,"3",44
0,61,"0",0,"1",44
0,150,"0",0,"3",60
1,127,"0",11,"2",72
0,142,"0",0,"1",62
1,150,"0",15,"3",74
1,140,"0",17,"4",73
1,115,"1",10,"4",57
1,130,"0",26,"2",43
1,132,"0",12,"4",62
2,146,"1",42,"2",40
1,159,"0",6,"2",66
1,95,"0",3,"1",40
1,120,"1",3,"1",49
0,146,"0",0,"1",63
2,126,"0",112,"1",72
1,92,"0",10,"4",46
2,148,"0",16,"2",64
0,119,"1",0,"1",54
0,132,"0",0,"1",58
1,113,"0",19,"3",66
0,129,"0",0,"1",60
0,107,"1",0,"2",61
1,140,"1",16,"1",54
0,131,"0",0,"2",44
1,98,"0",6,"1",41
1,133,"0",9,"2",56
0,124,"1",0,"1",57
0,112,"1",0,"4",28
1,129,"0",26,"1",65
0,136,"0",0,"2",61
1,101,"1",23,"3",34
0,107,"0",0,"4",49
1,72,"0",15,"2",51
0,107,"0",0,"1",59
1,133,"0",13,"4",60
1,142,"0",6,"4",66
1,97,"0",3,"4",48
0,109,"0",0,"3",41
2,141,"0",24,"1",56
0,122,"0",0,"2",53
1,151,"0",32,"3",44
2,101,"0",10,"1",36
0,84,"0",0,"2",39
0,129,"0",0,"4",49
1,124,"0",16,"2",42
0,126,"0",0,"4",50
0,160,"0",0,"1",61
1,111,"0",10,"4",55
1,114,"0",20,"4",42
0,35,"0",0,"3",27
0,127,"0",0,"3",32
0,154,"0",0,"2",93
1,126,"0",15,"1",57
1,149,"0",16,"2",75
2,140,"0",12,"3",53
1,93,"0",4,"4",45
0,117,"1",0,"1",49
0,137,"1",0,"1",76
0,101,"0",0,"1",34
0,100,"0",0,"1",51
1,121,"0",1,"1",52
1,143,"0",22,"1",70
0,102,"0",0,"4",34
0,146,"0",0,"2",82
0,122.344953016065,"0",0,"4",53
0,98,"0",0,"1",60
0.772055847834884,128,"0",0,"1",36
1,125,"0",9,"3",60
1,121,"0",28,"4",71
1,127,"0",15,"1",52
1,89,"1",1,"2",44
1,98,"0",15,"1",49
0,107,"0",0,"3",53
3,114,"0",30,"1",49
1,129,"0",1,"3",70
1,98,"0",40,"4",64
0,138,"0",0,"1",68
0,118,"1",0,"3",40
1,139,"0",1,"1",60
1,116,"1",17,"1",45
0,119,"0",0,"3",51
1,131,"0",12,"4",68
1,153,"0",19,"1",51
1,114,"0",3,"3",48
0,151,"1",0,"1",68
0.772055847834884,143,"0",16,"1",57
1,129,"1",2,"2",59
0,106,"0",0,"1",42
1,106,"0",12,"1",62
0,105,"1",0,"1",36
0,124,"0",0,"3",64
2,147,"0",42,"3",51
0,117,"0",0,"1",69
0,98,"0",0,"3",69
0,118,"0",0,"3",68
0,117,"0",0,"2",73
1,138,"0",16,"1",64
1,106,"0",2,"1",46
1,141,"0",19,"3",50
1,29,"1",16,"1",47
0,123,"0",0,"1",48
1,145,"0",4,"1",61
0,129,"0",0,"1",58
1,77,"0",17,"4",31
1,138,"0",31,"2",39
0,138,"1",0,"4",69
1,132,"1",15,"2",52
1,144,"0",5,"3",55
0,155,"0",0,"1",63
2,119,"0",14,"3",52
2,179,"0",44,"4",96
1,131,"0",7,"4",62
0.772055847834884,83,"0",0,"2",42
1,152,"0",5,"1",67
0,106,"0",0,"4",45
0,99,"0",0,"1",53
1,154,"1",9,"4",60
0,102,"0",0,"3",60
1,183,"0",26,"1",77
1,130,"0",6,"4",59
0,133,"1",0,"2",69
1,113,"0",14,"3",42
1,152,"1",9,"1",63
1,137,"0",30,"3",73
1,74,"0",9,"2",46
0,139,"0",0,"3",57
1,111,"0",13,"1",50
0.772055847834884,126,"0",10,"1",64
1,94,"0",13,"2",38
0,116,"0",0,"4",54
1,109,"0",17,"2",55
0,134,"0",0,"1",63
1,130,"0",18,"3",60
1,119,"1",4,"1",53
0,132,"0",0,"1",66
1,142,"0",3,"1",57
0,110,"0",0,"3",49
2,131,"0",4,"3",58
0,146,"0",0,"3",57
1,99,"0",7,"4",44
1,143,"0",27,"2",78
1,115,"0",29,"4",62
2,137,"0",86,"3",44
0,171,"0",0,"1",74
2,156,"1",4,"1",75
0,24,"0",0,"3",22
1,133,"0",2,"4",61
2,109,"1",14,"3",49
0,130,"0",0,"1",56
1,129,"1",43,"2",78
0,119,"0",0,"3",54
0,132,"1",0,"2",63
0,126,"0",0,"1",58
0,69,"0",0,"3",49
2,153,"0",44,"1",80
0,144,"0",0,"1",70
0,139,"1",10.1047995139733,"4",63
2,84,"0",26,"1",42
2,138,"1",8,"4",62
1,119,"0",11,"4",51
1,134,"1",10,"3",74
1,113,"1",20,"2",43
1,107,"0",14,"2",41
0,114,"0",0,"1",55
1,90,"1",3,"3",41
1,133,"0",8,"4",71
0,71,"0",0,"2",33
1,69,"0",13,"1",40
0,111,"1",0,"1",55
2,119,"1",26,"1",61
1,137,"0",2,"2",61
0,88,"0",0,"4",42
1,108,"0",5,"3",45
0,138,"0",0,"3",73
1,161,"0",23,"1",84
0,152,"0",0,"1",54
1,103,"0",29,"3",42
1,113,"0",6,"1",40
0,128,"1",0,"3",46
0,150,"0",0,"1",79
0,107,"0",0,"1",62
2,94,"0",6,"2",44
2,107,"0",28,"1",52
2,139,"0",2,"2",62
1,96,"0",7,"2",49
1,92,"0",14,"1",35
1,139,"0",22,"3",72
0,68,"0",0,"4",41
0,138,"0",0,"1",64
3,111,"0",51,"3",38
1,131,"0",2,"2",66
1,139,"0",10,"1",61
1,86,"0",28,"4",62
0,110,"0",0,"1",50
0.772055847834884,126,"0",11,"2",66
0,100,"1",0,"1",42
1,127,"0",10,"4",52
1,61,"1",8,"3",27
1,152,"0",25,"3",56
0,161,"0",0,"3",92
0,142,"0",0,"4",62
2,141,"1",26,"2",58
3,110,"1",24,"4",51
0,132,"0",0,"1",47
0,140,"0",0,"2",59
1,141,"1",5,"1",64
0,84,"0",0,"1",41
0,87,"1",0,"3",35
2,128,"0",12,"2",54
1,109,"0",4,"4",59
0,165,"0",0,"2",70
3,129,"0",36,"2",57
0,105,"1",0,"3",58
1,117,"0",9,"4",58
1,131,"0",14,"3",60
1,132,"0",2,"1",54
0,115,"0",0,"1",43
2,136,"0",38,"1",67
0,155,"0",0,"4",68
1,120,"0",27,"1",67
1,118,"0",15,"2",65
0,103,"0",0,"1",33
0,120,"0",0,"1",45
1,156,"0",2,"1",74
1,145,"0",12,"4",62
1,148,"0",13,"2",70
3,123,"0",54,"3",45
1,163,"0",14,"4",71
1,118,"0",5,"3",64
2,122,"0",2,"1",61
1,156,"0",16,"2",63
1,109,"0",7,"1",49
2,139,"0",18,"3",65
2,113,"1",56,"4",37
0,88,"0",0,"3",51
2,86,"0",30,"1",52
1,119,"1",33,"4",62
1,138,"0",2,"1",66
0,109,"0",0,"2",41
1,111,"0",8,"2",61
2,95,"0",32,"1",53
1,117,"0",14,"2",45
1,96,"1",3,"1",42
0,143,"0",0,"1",70
1,138,"0",19,"1",53
1,119,"0",12,"1",48
1,128,"0",4,"2",54
0,98,"0",0,"2",52
1,150,"0",4,"3",62
1,141,"0",3,"3",71
0,143,"0",0,"4",56
1,173,"0",25,"3",91
1,156,"0",18,"1",51
1,136,"1",9,"3",58
0,146,"0",0,"1",58
0,129,"0",0,"1",48
1,123,"0",13,"1",58
1,87,"0",4,"1",46
0,137,"0",0,"1",84
0,89,"1",0,"4",54
1,116,"0",11,"2",58
0,133,"0",0,"1",42
0,132,"1",0,"2",67
1,119,"0",10.1047995139733,"4",52
0,156,"0",0,"4",59
1,142,"0",29,"1",72
1,112,"0",24,"2",60
1,80,"0",13,"2",35
0,113,"0",0,"1",64
1,125,"0",3,"4",56
0,103,"0",0,"2",64
1,114,"0",23,"3",26
0,147,"0",0,"4",62
1,143,"0",10,"2",59
0,162,"0",0,"3",80
1,141,"0",15,"1",53
2,149,"0",28,"4",74
1,108,"0",20,"4",59
0,122,"0",0,"4",64
1,77,"0",9,"2",42
1,136,"0",6,"4",51
0.772055847834884,138,"0",14,"1",54
1,128,"0",11,"1",59
0,112,"1",0,"1",48
1,129,"0",10,"3",63
1,79,"0",10.1047995139733,"2",36
1,110,"0",29,"1",57
1,129,"0",7,"4",59
1,105,"1",4,"2",54
0,140,"0",0,"2",55
1,121,"0",2,"3",56
1,101,"0",5,"2",41
1,117,"1",12,"1",44
0,93,"0",0,"1",60
2,149,"1",22,"1",70
1,140,"0",6,"4",64
0,88,"0",0,"1",42
1,132,"0",15,"2",54
1,86,"1",17,"4",35
0,105,"0",0,"4",41
1,127,"0",6,"3",59
0,131,"0",0,"1",59
0,122,"0",0,"1",55
2,123,"0",60,"1",76
2,156,"0",18,"4",66
0,131,"0",0,"3",72
0,129,"0",0,"2",67
2,140,"1",20,"2",69
0,135,"0",0,"2",62
1,79,"0",16,"1",50
1,109,"0",5,"1",56
1,34,"0",3,"1",42
1,130,"1",23,"2",42
0,101,"0",0,"2",57
1,62,"0",10,"1",39
1,106,"0",8,"4",57
1,98,"0",9,"3",59
3,140,"0",45,"3",61
0,130,"0",0,"1",57
1,85,"0",4,"1",47
1,117,"0",12,"2",53
2,162,"0",28,"3",83
0,117,"0",0,"2",65
0,154,"1",0,"2",67
1,74,"0",11,"2",42
1,87,"1",20,"1",58
0,154,"0",0,"1",59
0,142,"0",0,"4",57
1,139,"0",8,"3",54
0,100,"0",0,"1",42
0,105,"0",0,"2",35
1,134,"0",16,"1",57
0,147,"0",0,"4",64
0,114,"0",0,"3",48
1,99,"0",5,"1",42
1,155,"0",20,"4",74
2,134,"0",28,"1",52
1,78,"0",13,"1",45
0,168,"0",0,"3",95
2,91,"0",26,"1",39
1,149,"0",7,"2",67
1,116,"0",10.1047995139733,"4",56
1,155,"0",15,"1",59
1,137,"0",9,"4",60
0,118,"0",0,"3",48
2,152,"0",32,"3",58
0,141,"0",0,"1",38
2,127,"0",24,"4",50
1,119,"0",19,"1",73
2,120,"0",46,"1",69
0,36,"0",0,"3",18
0,128,"0",0,"3",64
0,88,"0",0,"1",46
0,125,"0",0,"1",46
1,131,"0",12,"4",59
1,125,"0",18,"2",69
1,158,"0",3,"1",72
2,118,"0",4,"1",50
1,153,"0",9,"4",75
1,123,"0",22,"2",67
0,92,"0",0,"4",36
0,154,"0",0,"1",76
1,134,"0",18,"4",79
0,130,"1",0,"4",54
0,113,"0",0,"1",43
0,95,"0",0,"3",52
0,96,"0",0,"3",44
1,96,"0",3,"1",53
0,92,"0",0,"3",61
1,79,"0",15,"2",32
1,142,"0",32,"4",41
0,130,"0",0,"4",59
2,117,"0",30,"3",48
1,42,"0",8,"3",34
2,104,"0",26,"3",47
0,97,"0",0,"2",47
0,128,"0",0,"1",49
0,99,"0",0,"1",40
0,138,"0",0,"3",70
0,133,"0",0,"4",66
0,104,"1",0,"3",62
0,150,"0",0,"1",69
0,148,"0",0,"2",63
0,115,"0",0,"3",43
1,96,"0",31,"3",29
1,128,"0",15,"2",52
0,105,"0",0,"4",55
0,131,"0",0,"1",44
1,123,"0",14,"1",66
2,141,"0",12,"3",57
1,128,"0",39,"3",82
2,105,"1",34,"1",49
1,134,"0",3,"1",56
1,97,"0",2,"1",45
1,138,"0",19,"4",42
0,151,"1",0,"4",70
1,123,"0",7,"3",59
1,117,"0",6,"4",48
1,100,"0",3,"2",46
0,160,"0",0,"4",97
0,106,"0",0,"3",57
2,94,"0",22,"3",50
0,138,"0",0,"1",52
1,136,"0",47,"3",25
1,129,"0",30,"3",72
0,158,"0",0,"4",62
1,113,"0",1,"1",49
1,129,"0",21,"4",74
0,83,"0",0,"3",38
1,145,"0",2,"2",73
2,148,"0",16,"1",62
1,122,"1",21,"2",68
2,96,"0",48,"1",60
1,137,"0",18,"2",52
1,151,"1",26,"3",76
0,119,"0",0,"3",64
1,144,"0",27,"2",73
0,141,"0",0,"2",71
0,143,"1",0,"2",61
0,130,"0",0,"3",68
0,86,"1",0,"3",38
0,146,"0",0,"2",85
1,103,"1",9,"1",46
0,122,"0",0,"2",41
0,124,"1",0,"1",41
1,133,"0",10,"1",55
2,87,"0",14,"4",47
1,154,"0",10,"2",80
1,75,"0",4,"1",31
0,161,"0",0,"4",69
0,151,"0",0,"1",77
2,143,"1",4,"1",64
0,169,"0",0,"2",72
1,156,"0",32,"2",92
1,124,"0",4,"1",59
1,144,"0",2,"3",68
0,118,"0",0,"2",60
0,68,"0",0,"3",48
1,122,"0",3,"2",50
0,142,"0",0,"1",77
0,148,"0",0,"2",60
1,133,"0",8,"2",49
2,105,"0",28,"4",40
0,64,"0",0,"4",32
0.772055847834884,146,"0",4,"1",60
1,151,"0",17,"1",73
2,146,"0",2,"1",65
0,123,"0",0,"3",53
2,118,"0",58,"2",66
0,138,"0",0,"1",65
0,130,"0",0,"4",70
2,107,"0",30,"1",35
1,128,"0",19,"4",68
1,112,"0",13,"3",58
1,114,"0",24,"2",42
1,123,"0",2,"2",56
1,96,"0",9,"4",58
1,120,"0",4,"1",49
0,137,"0",0,"4",73
1,109,"0",19,"1",61
1,126,"0",14,"4",71
0,143,"0",0,"2",70
1,88,"1",4,"4",44
0,109,"0",0,"3",53
0,155,"0",0,"4",67
1,142,"0",2,"1",58
0,73,"1",0,"1",40
1,39,"1",3,"4",33
1,144,"0",3,"3",62
0,104,"0",0,"2",58
0,138,"0",0,"1",76
1,115,"0",15,"3",47
2,115,"0",34,"1",44
0,133,"0",0,"2",73
2,124,"1",32,"1",67
0,150,"0",0,"3",65
0,126,"0",0,"1",30
0,169,"0",0,"3",89
0,108,"0",0,"3",50
1,150,"0",21,"2",53
1,119,"0",9,"1",60
0,130,"0",10.1047995139733,"1",46
1,122.344953016065,"0",15,"4",67
1,129,"0",5,"2",58
1,118,"0",12,"4",51
1,159,"1",36,"1",95
1,122.344953016065,"0",1,"1",33
0,120,"0",0,"3",32
1,83,"0",13,"1",54
0,129,"0",0,"4",48
0,113,"1",0,"4",49
2,128,"0",22,"4",54
1,132,"0",18,"1",47
1,81,"0",13,"1",34
0,100,"1",0,"3",43
1,76,"0",13,"3",39
1,145,"0",14,"4",48
1,77,"0",20,"3",48
1,126,"0",8,"1",70
1,109,"0",15,"1",60
2,100,"0",14,"3",50
0,159,"0",0,"3",58
0,124,"1",0,"1",51
0,156,"1",0,"4",64
2,122.344953016065,"1",20,"1",57
0,102,"0",0,"2",47
0,147,"0",0,"2",72
1,130,"0",5,"1",64
1,95,"0",25,"3",59
1,133,"0",12,"1",61
2,144,"1",20,"3",63
1,69,"0",10,"2",29
1,140,"0",6,"2",66
0,122,"1",0,"2",86
1,85,"0",10.1047995139733,"1",33
1,110,"0",3,"2",55
0,150,"0",0,"4",69
0,74,"0",0,"4",32
2,161,"1",4,"2",66
1,161,"0",45,"4",99
2,75,"0",8,"2",45
2,87,"0",42,"3",56
2,141,"0",28,"2",61
2,115,"0",54,"1",38
3,88,"0",15,"2",39
0,109,"0",0,"1",65
2,149,"0",10.1047995139733,"2",79
1,123,"0",16,"2",47
0,138,"0",0,"3",72
1,110,"0",12,"4",50
1,95,"0",20,"1",67
1,139,"0",15,"3",63
0,118,"0",0,"3",77
1,113,"0",19,"3",61
0,91,"0",0,"1",37
1,114,"1",9,"1",31
2,114,"1",24,"3",56
0,165,"0",0,"3",86
2,109,"0",48,"1",60
0,124,"0",0,"4",53
1,44,"0",1,"2",30
1,98,"1",8,"4",40
0,128,"0",0,"3",56
0,104,"0",0,"4",40
2,145,"0",36,"2",62
1,134,"1",24,"3",52
0,134,"0",0,"3",53
1,129,"0",18,"4",63
1,165,"0",8,"1",80
1,84,"0",22,"2",24
3,115,"0",123,"1",71
0,122,"1",0,"1",69
0,115,"0",0,"1",40
0,129,"0",0,"2",58
0,122,"0",0,"4",57
0,131,"0",0,"3",70
1,132,"0",10,"3",65
0,106,"0",0,"4",34
2,87,"0",78,"1",68
1,141,"1",19,"1",54
2,125,"0",30,"4",42
1,132,"0",10,"2",61
1,122.344953016065,"0",5,"1",83
1,134,"0",8,"3",56
1,54,"0",2,"2",38
1,126,"0",25,"1",39
0,111,"0",0,"2",52
0,121,"0",0,"3",60
1,130,"1",37,"1",44
2,130,"0",36,"4",76
1,118,"0",10,"3",51
0,111,"0",0,"3",46
2,142,"0",2,"1",67
0,149,"1",0,"4",70
1,112,"1",8,"4",59
1,130,"1",26,"3",79
0,144,"0",0,"3",78
2,100,"0",30,"4",57
2,107,"0",2,"3",50
1,139,"0",3,"1",54
2,145,"0",8,"2",64
1,74,"0",27,"3",49
0,99,"0",0,"3",57
0,134,"0",0,"3",60
2,104,"1",28,"1",36
1,125,"0",7,"1",59
2,141,"0",22,"3",55
1,124,"1",23,"1",61
0,131,"0",0,"1",36
1,141,"0",25,"3",79
0,146,"1",0,"1",55
1,142,"0",13,"1",52
2,144,"0",22,"3",64
0,147,"1",0,"1",56
1,122.344953016065,"0",28,"2",26
0,149,"0",0,"1",53
1,74,"0",36,"4",25
1,56,"0",17,"3",27
1,138,"0",8,"2",66
1,144,"0",20,"1",79
0,139,"0",0,"2",62
0,115,"0",0,"4",49
1,82,"0",15,"1",26
2,122.344953016065,"0",22,"4",48
0,142,"0",0,"1",63
2,113,"1",12,"2",41
0,59,"0",0,"2",30
1,115,"0",5,"1",48
0,154,"0",0,"1",83
1,126,"0",2,"3",49
0,148,"0",0,"1",54
2,124,"0",16,"4",47
1,161,"1",3,"3",75
1,158,"0",22,"4",51
1,145,"1",11,"4",66
0,132,"0",0,"4",73
1,116,"0",5,"2",58
1,118,"0",10.1047995139733,"1",55
0.772055847834884,161,"1",0,"3",59
1,106,"1",14,"3",46
1,153,"0",4,"1",79
0,122,"0",0,"1",41
1,116,"1",12,"1",42
1,115,"0",53,"4",31
2,138,"0",6,"2",58
1,146,"0",5,"4",57
1,78,"0",9,"1",48
0,123,"1",0,"1",66
1,126,"0",19,"3",62
0,128,"0",0,"1",67
1,107,"0",4,"2",47
1,146,"0",4,"3",66
0,120,"1",0,"1",42
0,33,"0",0,"2",21
1,126,"0",24,"1",47
2,97,"0",42,"2",32
1,160,"0",12,"1",73
1,102,"0",22,"1",38
1,104,"0",32,"3",72
1,95,"0",17,"2",46
1,98,"1",14,"4",49
2,137,"0",62,"1",77
1,156,"1",23,"3",56
0,147,"0",0,"3",57
1,114,"0",4,"1",52
1,73,"0",26,"1",42
3,127,"1",93,"3",35
2,153,"0",32,"3",75
1,132,"0",18,"2",54
1,115,"0",17,"3",67
1,145,"0",11,"4",65
1,121,"0",26,"2",35
1,144,"0",13,"1",81
1,142,"0",11,"1",46
1,116,"0",6,"1",49
0,146,"0",0,"4",58
0,129,"1",0,"1",61
2,142,"0",56,"4",41
0,120,"0",0,"2",69
1,142,"0",21,"2",62
0,129,"0",0,"1",53
0,102,"1",10.1047995139733,"3",56
1,115,"0",40,"1",22
1,160,"0",7,"1",75
1,121,"0",7,"1",55
1,140,"0",23,"1",70
1,142,"0",31,"4",73
1,134,"0",11,"1",69
1,129,"0",12,"1",64
2,93,"0",6,"3",43
0,150,"0",0,"2",66
1,136,"0",27,"2",45
1,137,"0",38,"1",86
1,131,"0",22,"1",46
0,96,"0",0,"4",31
1,164,"0",11,"1",74
0,125,"0",0,"1",59
2,140,"0",32,"1",52
0,90,"0",0,"1",56
0,145,"0",0,"1",65
0,95,"0",0,"1",41
2,147,"0",52,"4",52
0,137,"0",0,"4",63
0,128,"1",0,"2",48
2,113,"0",22,"2",52
1,132,"0",4,"2",52
1,157,"0",5,"4",77
0,141,"0",0,"1",77
1,128,"0",15,"2",48
1,147,"0",19,"2",65
0,83,"0",0,"1",47
2,135,"0",56,"1",51
0.772055847834884,127,"0",11,"4",51
1,135,"0",29,"1",75
0,137,"1",0,"2",71
1,122,"0",9,"2",64
1,133,"0",23,"1",68
1,152,"0",24,"4",56
1,109,"0",4,"1",51
0,111,"0",0,"2",48
0,82,"1",0,"2",20
0.772055847834884,113,"0",17,"2",37
0,111,"0",0,"4",37
0,122,"0",0,"3",58
1,145,"0",41,"4",42
0,122,"0",0,"2",48
0,107,"0",0,"1",46
2,134,"1",20,"1",55
0,140,"0",0,"4",73
1,110,"1",3,"4",44
0,152,"0",0,"3",68
2,128,"0",20,"1",46
1,136,"0",10,"4",64
0,135,"0",0,"4",75
0,115,"0",0,"4",66
1,119,"0",36,"3",78
1,149,"0",1,"1",67
0,147,"0",0,"2",47
1,91,"1",24,"2",60
0,102,"0",0,"1",64
2,161,"1",22,"1",76
0,133,"0",0,"3",73
1,139,"0",10.1047995139733,"1",51
1,65,"0",11,"2",46
0,152,"0",0,"4",59
2,112,"1",28,"4",58
0,115,"1",0,"2",50
1,129,"0",8,"4",43
0,141,"0",0,"2",55
0,120,"0",0,"2",50
1,113,"0",3,"4",41
1,166,"1",1,"2",76
